recipe-3400661506443469,b'Ravioli Violet',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,02.10.2017,http://www.chefkoch.de/rezepte/3400661506443469/Ravioli-Violet.html,no
recipe-3399611506241001,b'Hackbraten nach Bielefelder Art',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399611506241001/Hackbraten-nach-Bielefelder-Art.html,yes
recipe-3400801506453856,b'Cracke Cake mit Karamell und Schokolade',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400801506453856/Cracke-Cake-mit-Karamell-und-Schokolade.html,yes
recipe-3402601506790362,b'Paprikagem\xfcse zu Schweinelendchen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,01.10.2017,http://www.chefkoch.de/rezepte/3402601506790362/Paprikagemuese-zu-Schweinelendchen.html,yes
recipe-3397301505840909,b'\xdcberbackene Ofentomaten',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397301505840909/Ueberbackene-Ofentomaten.html,yes
recipe-3403051506864873,"b""Babi asam manis 'Sanur pantai'""",0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,02.10.2017,http://www.chefkoch.de/rezepte/3403051506864873/Babi-asam-manis-Sanur-pantai.html,yes
recipe-3400461506380175,b'D\xf6rrobst-Kompott f\xfcr Pessach',1 Bewertung - Ø 2.67,star-2_5,(1),simpel,10 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400461506380175/Doerrobst-Kompott-fuer-Pessach.html,yes
recipe-3400441506367452,b'Keks-W\xfcrste',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400441506367452/Keks-Wuerste.html,no
recipe-3398611506062871,b'Spanische Churros ohne Ei',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398611506062871/Spanische-Churros-ohne-Ei.html,yes
recipe-3398581506032940,b'Herzhafte Brotsuppe',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398581506032940/Herzhafte-Brotsuppe.html,no
recipe-3398571506029844,b'Ingwerkohl mit Hackfleisch',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398571506029844/Ingwerkohl-mit-Hackfleisch.html,no
recipe-3399501506190814,b'Oktoberfest-Torte',0 Bewertungen - Ø 2.5,star-unb,(0),normal,90 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399501506190814/Oktoberfest-Torte.html,yes
recipe-3398301506001501,b'Saftige K\xfcrbis-Brownies',0 Bewertungen - Ø 2.5,star-unb,(0),normal,40 min.,26.09.2017,http://www.chefkoch.de/rezepte/3398301506001501/Saftige-Kuerbis-Brownies.html,yes
recipe-3399601506238349,b'Apfelweinbratwurst',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,45 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399601506238349/Apfelweinbratwurst.html,yes
recipe-3396371505665891,b'Amaranth Riegel',1 Bewertung - Ø 3.33,star-3_5,(1),normal,20 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396371505665891/Amaranth-Riegel.html,yes
recipe-3400791506453510,b'S`mores',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400791506453510/S-mores.html,yes
recipe-3397261505837775,b'Bohnengem\xfcse',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,10 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397261505837775/Bohnengemuese.html,yes
recipe-3400431506365808,b'Spezialso\xdfe f\xfcr Nudeln',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400431506365808/Spezialsosse-fuer-Nudeln.html,yes
recipe-3402591506789965,b'K\xfcrbis-Buttermilch-Brot',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,01.10.2017,http://www.chefkoch.de/rezepte/3402591506789965/Kuerbis-Buttermilch-Brot.html,yes
recipe-3403041506864636,b'Pilzpfanne mit Wakame und Seegras',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,02.10.2017,http://www.chefkoch.de/rezepte/3403041506864636/Pilzpfanne-mit-Wakame-und-Seegras.html,yes
recipe-3400421506364410,b'Pilz-Vinaigrette',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400421506364410/Pilz-Vinaigrette.html,no
recipe-3402821506845434,b'Akni - Indische W\xfcrzbr\xfche',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,02.10.2017,http://www.chefkoch.de/rezepte/3402821506845434/Akni-Indische-Wuerzbruehe.html,no
recipe-3402811506845257,b'Sauerkrautauflauf',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,60 min.,02.10.2017,http://www.chefkoch.de/rezepte/3402811506845257/Sauerkrautauflauf.html,no
recipe-3398551506019377,b'Hackfleischkuchen mit Bl\xe4tterteig',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398551506019377/Hackfleischkuchen-mit-Blaetterteig.html,yes
recipe-3397641505906095,b'\xc4gyptische Knoblauchsauce',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,2 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397641505906095/Aegyptische-Knoblauchsauce.html,yes
recipe-3400021506286131,b'Gebackener Chicor\xe9e mit Brie',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,45 min.,28.09.2017,http://www.chefkoch.de/rezepte/3400021506286131/Gebackener-Chicor-e-mit-Brie.html,yes
recipe-3399571506234628,b'Erbsenschaums\xfcppchen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399571506234628/Erbsenschaumsueppchen.html,yes
recipe-3400051506295026,b'Veganer Hokkaidok\xfcrbis-Schokokuchen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,45 min.,28.09.2017,http://www.chefkoch.de/rezepte/3400051506295026/Veganer-Hokkaidokuerbis-Schokokuchen.html,no
recipe-3396341505664837,b'Kaninchenragout',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396341505664837/Kaninchenragout.html,yes
recipe-3400781506453244,b'Graham Cracker',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400781506453244/Graham-Cracker.html,yes
recipe-3397241505834853,b'Marias herzhaft-deftiger Blechkuchen',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397241505834853/Marias-herzhaft-deftiger-Blechkuchen.html,yes
recipe-3402581506788861,b'Strammer Max im Croissant',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,01.10.2017,http://www.chefkoch.de/rezepte/3402581506788861/Strammer-Max-im-Croissant.html,yes
recipe-3400631506439351,b'Gem\xfcsek\xfcchlein mit Dip',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,30.09.2017,http://www.chefkoch.de/rezepte/3400631506439351/Gemuesekuechlein-mit-Dip.html,no
recipe-3400601506438424,b'Zucchini-Tomaten-Salat',0 Bewertungen - Ø 2.5,star-unb,(0),normal,15 min.,30.09.2017,http://www.chefkoch.de/rezepte/3400601506438424/Zucchini-Tomaten-Salat.html,no
recipe-3400591506427417,b'K\xfcrbisbrot',1 Bewertung - Ø 3.33,star-3_5,(1),normal,10 min.,30.09.2017,http://www.chefkoch.de/rezepte/3400591506427417/Kuerbisbrot.html,no
recipe-3400391506362733,b'K\xfcrbissuppe mit Schmelzk\xe4se und Hackfleisch',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400391506362733/Kuerbissuppe-mit-Schmelzkaese-und-Hackfleisch.html,yes
recipe-3400581506427189,b'Roggenmischbrot',1 Bewertung - Ø 3.33,star-3_5,(1),normal,10 min.,30.09.2017,http://www.chefkoch.de/rezepte/3400581506427189/Roggenmischbrot.html,no
recipe-3402781506834132,"b'Lasagne ""Vierk\xe4sehoch""'",0 Bewertungen - Ø 2.5,star-unb,(0),normal,45 min.,02.10.2017,http://www.chefkoch.de/rezepte/3402781506834132/Lasagne-Vierkaesehoch.html,yes
recipe-3398481506014433,b'Birnen-K\xe4se-Salat \xe0 la Rita',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398481506014433/Birnen-Kaese-Salat-la-Rita.html,yes
recipe-3398471506014412,b'Frischk\xe4semuffins',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398471506014412/Frischkaesemuffins.html,no
recipe-3397621505905101,b'Bolognese ohne Pilze',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397621505905101/Bolognese-ohne-Pilze.html,yes
recipe-3400771506453043,b'Chocolate Cream Pie',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,40 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400771506453043/Chocolate-Cream-Pie.html,yes
recipe-3399511506193352,b'Mikrowellen-Fantakuchen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399511506193352/Mikrowellen-Fantakuchen.html,yes
recipe-3396311505662890,b'Karottenspaghetti mit Erdnusssauce und marinierter H\xe4hnchenbrust',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396311505662890/Karottenspaghetti-mit-Erdnusssauce-und-marinierter-Haehnchenbrust.html,yes
recipe-3399781506258313,b'Spaghetti mit Pfifferlingen',1 Bewertung - Ø 3.33,star-3_5,(1),normal,20 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399781506258313/Spaghetti-mit-Pfifferlingen.html,yes
recipe-3397211505830822,"b'Lachs-, Lauch- und Apfel-Auflauf'",0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397211505830822/Lachs-Lauch-und-Apfel-Auflauf.html,yes
recipe-3397201505829034,b'K\xe4seso\xdfe',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397201505829034/Kaesesosse.html,no
recipe-3400561506424707,b'Resteessen 1: Nudel-Gem\xfcse-H\xe4hnchenwurst-Pfanne',0 Bewertungen - Ø 2.5,star-unb,(0),normal,10 min.,30.09.2017,http://www.chefkoch.de/rezepte/3400561506424707/Resteessen-1-Nudel-Gemuese-Haehnchenwurst-Pfanne.html,yes
recipe-3400381506362249,b'Vegane Cheeseburger Bites',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,10 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400381506362249/Vegane-Cheeseburger-Bites.html,yes
recipe-3397531505891664,b'Nutella-Vollkorn-Cookies',3 Bewertungen - Ø 4,star-4,(3),simpel,10 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397531505891664/Nutella-Vollkorn-Cookies.html,yes
recipe-3396841505759606,b'Lachs-Curry-Gem\xfcse und Sonneblumenkern-Kruste',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,40 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396841505759606/Lachs-Curry-Gemuese-und-Sonneblumenkern-Kruste.html,yes
recipe-3398461506014283,"b'Hot Dog ""Griechisch Style""'",0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398461506014283/Hot-Dog-Griechisch-Style.html,yes
recipe-3398451506014244,b'Englisches Fr\xfchst\xfcck',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398451506014244/Englisches-Fruehstueck.html,no
recipe-3400751506452727,b'Chicago Style Deep Dish Stuffed Pizza',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400751506452727/Chicago-Style-Deep-Dish-Stuffed-Pizza.html,yes
recipe-3399451506182537,b'Kichererbsen-Melonen Salat',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399451506182537/Kichererbsen-Melonen-Salat.html,yes
recipe-3400011506283939,b'Binis gebratene Banane mit Getreideflocken',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,28.09.2017,http://www.chefkoch.de/rezepte/3400011506283939/Binis-gebratene-Banane-mit-Getreideflocken.html,yes
recipe-3397191505827975,b'Gem\xfcse-Nudelauflauf mit Hackfleisch',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,30 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397191505827975/Gemuese-Nudelauflauf-mit-Hackfleisch.html,yes
recipe-3399331506169337,b'Kr\xe4ftiger K\xfcrbiseintopf',1 Bewertung - Ø 3.33,star-3_5,(1),normal,25 min.,29.09.2017,http://www.chefkoch.de/rezepte/3399331506169337/Kraeftiger-Kuerbiseintopf.html,yes
recipe-3402491506783795,b'Muffin-Backmischung',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,8 min.,30.09.2017,http://www.chefkoch.de/rezepte/3402491506783795/Muffin-Backmischung.html,yes
recipe-3400371506359553,b'Spinatnudeln mit Schafsk\xe4se',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400371506359553/Spinatnudeln-mit-Schafskaese.html,no
recipe-3396801505753689,b'Rote Linsen-Curry mit Erbsen',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,5 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396801505753689/Rote-Linsen-Curry-mit-Erbsen.html,yes
recipe-3397391505846228,b'Topfen-Chia-Brot',0 Bewertungen - Ø 2.5,star-unb,(0),normal,15 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397391505846228/Topfen-Chia-Brot.html,yes
recipe-3398431506014155,b'Kartoffelsuppe ganz einfach',0 Bewertungen - Ø 2.5,star-unb,(0),normal,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398431506014155/Kartoffelsuppe-ganz-einfach.html,yes
recipe-3400741506452166,b'Langos',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400741506452166/Langos.html,yes
recipe-3399421506180671,b'Belegte Gurken-Sandwiches',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399421506180671/Belegte-Gurken-Sandwiches.html,yes
recipe-3399321506168672,b'K\xfcrbis-Orangen-Suppe mit Zimt-Cro\xfbtons',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399321506168672/Kuerbis-Orangen-Suppe-mit-Zimt-Cro-tons.html,no
recipe-3399301506167134,b'Schneewittchenkuchen mit Kirschen',0 Bewertungen - Ø 2.5,star-unb,(0),normal,60 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399301506167134/Schneewittchenkuchen-mit-Kirschen.html,no
recipe-3399281506163059,b'Schaschlik nach Viktors Art',1 Bewertung - Ø 3.33,star-3_5,(1),normal,60 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399281506163059/Schaschlik-nach-Viktors-Art.html,no
recipe-3399231506155962,b'Knoblauchbr\xf6tchen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399231506155962/Knoblauchbroetchen.html,no
recipe-3399981506278747,b'Kekse mit getrockneten Pflaumen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,25 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399981506278747/Kekse-mit-getrockneten-Pflaumen.html,yes
recipe-3399211506155383,b'Gratiniertes Pangasiusfilet',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,45 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399211506155383/Gratiniertes-Pangasiusfilet.html,no
recipe-3399191506154075,b'Eingelegte Sardellen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399191506154075/Eingelegte-Sardellen.html,no
recipe-3397181505827765,b'Zucckiwi Marmelade',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397181505827765/Zucckiwi-Marmelade.html,yes
recipe-3399171506149767,b'Fettarmer Rhabarberkuchen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399171506149767/Fettarmer-Rhabarberkuchen.html,no
recipe-3402431506782226,b'Hefezopf mit Quark statt Butter im Teig',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,30.09.2017,http://www.chefkoch.de/rezepte/3402431506782226/Hefezopf-mit-Quark-statt-Butter-im-Teig.html,yes
recipe-3400361506359397,b'Blumenkohl mit M\xfcsli-Br\xf6sel',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,20 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400361506359397/Blumenkohl-mit-Muesli-Broesel.html,yes
recipe-3398331506006205,b'Tomatenbratwurst',0 Bewertungen - Ø 2.5,star-unb,(0),normal,60 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398331506006205/Tomatenbratwurst.html,yes
recipe-3397381505846191,b'K\xfcrbis-Chia-Dessert',0 Bewertungen - Ø 2.5,star-unb,(0),normal,15 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397381505846191/Kuerbis-Chia-Dessert.html,yes
recipe-3400731506451892,b'Italienische Mandeltorte mit Joghurt und Zitrone',1 Bewertung - Ø 3,star-3,(1),simpel,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400731506451892/Italienische-Mandeltorte-mit-Joghurt-und-Zitrone.html,yes
recipe-3396751505746977,b'\xdcberbackene herzhafte Pfannkuchen',2 Bewertungen - Ø 2.75,star-3,(2),simpel,30 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396751505746977/Ueberbackene-herzhafte-Pfannkuchen.html,yes
recipe-3399891506272677,b'Binis Putengeschnetzeltes ohne Sahne',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399891506272677/Binis-Putengeschnetzeltes-ohne-Sahne.html,yes
recipe-3399871506270588,b'Krake geschmort',0 Bewertungen - Ø 2.5,star-unb,(0),normal,25 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399871506270588/Krake-geschmort.html,no
recipe-3399161506149379,b'Warmer Hirsebrei',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399161506149379/Warmer-Hirsebrei.html,yes
recipe-3399151506144938,b'Lava Cake mit Vanilleeis',0 Bewertungen - Ø 2.5,star-unb,(0),normal,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399151506144938/Lava-Cake-mit-Vanilleeis.html,no
recipe-3397171505825774,b'Spinat-Pasta Alfredo',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397171505825774/Spinat-Pasta-Alfredo.html,yes
recipe-3397161505825690,b'Gem\xfcse-Kartoffelauflauf alla Clarissa',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397161505825690/Gemuese-Kartoffelauflauf-alla-Clarissa.html,no
recipe-3402421506782025,b'Schoko-Puddingpulver',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,30.09.2017,http://www.chefkoch.de/rezepte/3402421506782025/Schoko-Puddingpulver.html,yes
recipe-3402331506779580,b'Chipotle-Butter',0 Bewertungen - Ø 2.5,star-unb,(0),normal,10 min.,30.09.2017,http://www.chefkoch.de/rezepte/3402331506779580/Chipotle-Butter.html,no
recipe-3402211506770974,b'Kartoffel-M\xf6hren-Apfel-Stampf mit Zwiebel-Thymian-Koteletts',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,30.09.2017,http://www.chefkoch.de/rezepte/3402211506770974/Kartoffel-Moehren-Apfel-Stampf-mit-Zwiebel-Thymian-Koteletts.html,no
recipe-3402141506761077,b'Sp\xe4tzle-Lauch-Birnen-Pfanne',0 Bewertungen - Ø 2.5,star-unb,(0),normal,10 min.,30.09.2017,http://www.chefkoch.de/rezepte/3402141506761077/Spaetzle-Lauch-Birnen-Pfanne.html,no
recipe-3402131506758865,b'Orientalisches Rindergulasch',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,30.09.2017,http://www.chefkoch.de/rezepte/3402131506758865/Orientalisches-Rindergulasch.html,no
recipe-3400311506356607,b'Kartoffel-Kokos-Suppe',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400311506356607/Kartoffel-Kokos-Suppe.html,yes
recipe-3398291506000994,b'Schweinefilet in Senf-Rahm-Sauce und Gem\xfcse',3 Bewertungen - Ø 3.8,star-4,(3),normal,60 min.,26.09.2017,http://www.chefkoch.de/rezepte/3398291506000994/Schweinefilet-in-Senf-Rahm-Sauce-und-Gemuese.html,yes
recipe-3396741505746665,b'Fenchelgratin mit Tomaten',0 Bewertungen - Ø 2.5,star-unb,(0),normal,15 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396741505746665/Fenchelgratin-mit-Tomaten.html,yes
recipe-3399121506116483,b'BBQ-H\xe4hnchen-Pizza',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399121506116483/BBQ-Haehnchen-Pizza.html,yes
recipe-3399761506256315,b'Schokoladenbutter',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,5 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399761506256315/Schokoladenbutter.html,yes
recipe-3400721506451551,b'Ginger Ale selber machen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,25 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400721506451551/Ginger-Ale-selber-machen.html,yes
recipe-3398281506000415,"b'Pulled Pork  Burger ""Chili ""'",0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398281506000415/Pulled-Pork-Burger-Chili.html,yes
recipe-3398191505993800,b'Vegetarischer Low Carb Auflauf',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398191505993800/Vegetarischer-Low-Carb-Auflauf.html,no
recipe-3397831505928510,b'Reibekuchen mit Rauchfleisch \xe0 la Oma Hedi',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397831505928510/Reibekuchen-mit-Rauchfleisch-la-Oma-Hedi.html,no
recipe-3401961506706652,"b'Endiviensalat mit Wildkr\xe4utern, bunten Tomaten und Senfdressing sowie Pinienkerntopping'",0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,30.09.2017,http://www.chefkoch.de/rezepte/3401961506706652/Endiviensalat-mit-Wildkraeutern-bunten-Tomaten-und-Senfdressing-sowie-Pinienkerntopping.html,yes
recipe-3397151505824341,b'Peanut Butter Chocolate Chunk Cookies',2 Bewertungen - Ø 3.75,star-4,(2),simpel,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397151505824341/Peanut-Butter-Chocolate-Chunk-Cookies.html,yes
