recipe-3400661506443469,b'Ravioli Violet',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,02.10.2017,http://www.chefkoch.de/rezepte/3400661506443469/Ravioli-Violet.html,no
recipe-3400261506352305,b'Veganer Kartoffel-Blumenkohl-Auflauf mit Hackfleisch-Ersatz',1 Bewertung - Ø 3,star-3,(1),simpel,20 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400261506352305/Veganer-Kartoffel-Blumenkohl-Auflauf-mit-Hackfleisch-Ersatz.html,yes
recipe-3398221505996535,b'Apfelkuchen in der Sch\xfcssel',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,60 min.,26.09.2017,http://www.chefkoch.de/rezepte/3398221505996535/Apfelkuchen-in-der-Schuessel.html,yes
recipe-3398211505995497,b'K\xe4sesticks mit Sommersalat',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3398211505995497/Kaesesticks-mit-Sommersalat.html,no
recipe-3396721505744047,b'Bergischer Wirsingtopf',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396721505744047/Bergischer-Wirsingtopf.html,yes
recipe-3401051506523419,b'Gebeizte Lammlachse mit Chipotle gef\xfcllt',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3401051506523419/Gebeizte-Lammlachse-mit-Chipotle-gefuellt.html,yes
recipe-3399041506112272,b'Cremige K\xfcrbis-Pasta',0 Bewertungen - Ø 2.5,star-unb,(0),normal,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399041506112272/Cremige-Kuerbis-Pasta.html,no
recipe-3400921506505599,b'Tian \xe0 la Comtadine',2 Bewertungen - Ø 3.5,star-3_5,(2),simpel,30 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400921506505599/Tian-la-Comtadine.html,yes
recipe-3399751506255833,b'Karotten-Rohkost',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,20 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399751506255833/Karotten-Rohkost.html,yes
recipe-3401951506706389,b'Mild gew\xfcrzte ger\xe4ucherte Forelle mit Zitronenverbene',0 Bewertungen - Ø 2.5,star-unb,(0),normal,10 min.,30.09.2017,http://www.chefkoch.de/rezepte/3401951506706389/Mild-gewuerzte-geraeucherte-Forelle-mit-Zitronenverbene.html,yes
recipe-3397931505935996,"b'Fischtopf ""R\xfcgener Art""'",0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397931505935996/Fischtopf-Ruegener-Art.html,yes
recipe-3397091505821197,b'Low carb Brot - das beste aller Zeiten',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397091505821197/Low-carb-Brot-das-beste-aller-Zeiten.html,yes
recipe-3400291506354833,b'Putenoberkeule Asia',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400291506354833/Putenoberkeule-Asia.html,yes
recipe-3396691505741845,b'Schneller Wirsingeintopf',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396691505741845/Schneller-Wirsingeintopf.html,yes
recipe-3398201505994255,b'Knoblauch-Zitronen H\xe4hnchenkeulen auf einem Gem\xfcsebett',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3398201505994255/Knoblauch-Zitronen-Haehnchenkeulen-auf-einem-Gemuesebett.html,yes
recipe-3398141505989042,b'Eintopf mit Petersiliendip',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,60 min.,26.09.2017,http://www.chefkoch.de/rezepte/3398141505989042/Eintopf-mit-Petersiliendip.html,no
recipe-3400881506497988,b'Bratapfel-Cupcakes mit Walnusskrokant',0 Bewertungen - Ø 2.5,star-unb,(0),pfiffig,45 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400881506497988/Bratapfel-Cupcakes-mit-Walnusskrokant.html,yes
recipe-3399711506251720,b'Feuerquark',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399711506251720/Feuerquark.html,yes
recipe-3399021506107162,b'Kartoffelfrikadellen mit Fleischf\xfcllung',0 Bewertungen - Ø 2.5,star-unb,(0),normal,35 min.,27.09.2017,http://www.chefkoch.de/rezepte/3399021506107162/Kartoffelfrikadellen-mit-Fleischfuellung.html,yes
recipe-3401941506706388,b'Birnenwasser',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,30.09.2017,http://www.chefkoch.de/rezepte/3401941506706388/Birnenwasser.html,yes
recipe-3400531506421178,b'Romanasalat s\xfc\xdf-sauer mit Schinken',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400531506421178/Romanasalat-suess-sauer-mit-Schinken.html,no
recipe-3400521506420310,b'Mango-Maracuja-Drink',0 Bewertungen - Ø 2.5,star-unb,(0),normal,10 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400521506420310/Mango-Maracuja-Drink.html,no
recipe-3400481506415175,b'Gef\xfclltes Stockbrot',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400481506415175/Gefuelltes-Stockbrot.html,no
recipe-3400111506329877,b'Schoko-Haselnuss-Nougat-Kuchen',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400111506329877/Schoko-Haselnuss-Nougat-Kuchen.html,no
recipe-3401891506693559,b'Brokkoli-Kroketten',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,29.09.2017,http://www.chefkoch.de/rezepte/3401891506693559/Brokkoli-Kroketten.html,no
recipe-3401871506691092,b'K\xe4se-Tortelloni mit Tomaten-Wurst-Sauce',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,29.09.2017,http://www.chefkoch.de/rezepte/3401871506691092/Kaese-Tortelloni-mit-Tomaten-Wurst-Sauce.html,no
recipe-3397851505929913,b'Maultaschenpfanne Outdoor-Art',1 Bewertung - Ø 3.33,star-3_5,(1),normal,5 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397851505929913/Maultaschenpfanne-Outdoor-Art.html,yes
recipe-3397071505820796,"b'Miesmuscheln ""Hessische Art""'",0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397071505820796/Miesmuscheln-Hessische-Art.html,yes
recipe-3400241506342768,b'Beschwipster Waller (Wels)',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400241506342768/Beschwipster-Waller-Wels.html,yes
recipe-3396671505736853,b'Telur kocok goreng dengan jamur Shimeji',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396671505736853/Telur-kocok-goreng-dengan-jamur-Shimeji.html,yes
recipe-3396731505745270,b'Gr\xfcnes Curry',0 Bewertungen - Ø 2.5,star-unb,(0),normal,60 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396731505745270/Gruenes-Curry.html,no
recipe-3398111505983966,b'Warmer Vanille-Haferflockenbrei mit Fr\xfcchten',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,26.09.2017,http://www.chefkoch.de/rezepte/3398111505983966/Warmer-Vanille-Haferflockenbrei-mit-Fruechten.html,yes
recipe-3397121505822489,b'Spare Ribs',1 Bewertung - Ø 3.33,star-3_5,(1),normal,30 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397121505822489/Spare-Ribs.html,yes
recipe-3398991506103140,b'Bananen-Apfel-Muffins',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398991506103140/Bananen-Apfel-Muffins.html,yes
recipe-3397101505821346,"b'Veganes, glutenfreies Bananenbrot'",0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397101505821346/Veganes-glutenfreies-Bananenbrot.html,no
recipe-3398981506101962,b'Gorgonzola-Rahmsuppe mit Sherrybirne',0 Bewertungen - Ø 2.5,star-unb,(0),normal,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398981506101962/Gorgonzola-Rahmsuppe-mit-Sherrybirne.html,no
recipe-3398561506023052,b'Walnuss-Lik\xf6r',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398561506023052/Walnuss-Likoer.html,yes
recipe-3397021505818589,b'Kichererbsen-K\xe4sesp\xe4tzle',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397021505818589/Kichererbsen-Kaesespaetzle.html,no
recipe-3399701506250802,b'Erzgebirgische Zudelsupp deluxe',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399701506250802/Erzgebirgische-Zudelsupp-deluxe.html,yes
recipe-3398161505989978,"b'Hokkaidosuppe, scharf'",1 Bewertung - Ø 3.33,star-3_5,(1),simpel,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398161505989978/Hokkaidosuppe-scharf.html,yes
recipe-3398961506100230,b'Cremige Champignonso\xdfe',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398961506100230/Cremige-Champignonsosse.html,no
recipe-3399691506250243,b'Gro\xdfpapas suur Supp mit Mehlkl\xf6\xdfchen',1 Bewertung - Ø 3,star-3,(1),simpel,55 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399691506250243/Grosspapas-suur-Supp-mit-Mehlkloesschen.html,no
recipe-3398831506087348,b'Aprikosenlik\xf6r',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398831506087348/Aprikosenlikoer.html,no
recipe-3399671506247329,b'K\xfcrbisomelett',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399671506247329/Kuerbisomelett.html,no
recipe-3398821506087018,b'Feigenlik\xf6r',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398821506087018/Feigenlikoer.html,no
recipe-3398801506086622,b'Johannisbeerlik\xf6r',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398801506086622/Johannisbeerlikoer.html,no
recipe-3398781506086222,b'Honiglik\xf6r',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398781506086222/Honiglikoer.html,no
recipe-3398861506087761,b'Apfel-Holundersirup',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3398861506087761/Apfel-Holundersirup.html,no
recipe-3400231506341071,b'Ofen-Hackb\xe4llchen Els\xe4sser Art',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400231506341071/Ofen-Hackbaellchen-Elsaesser-Art.html,yes
recipe-3396701505742984,b'K\xfcrbis-Curry-Suppe',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,40 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396701505742984/Kuerbis-Curry-Suppe.html,yes
recipe-3396621505733807,b'Bananenbrot ohne Zucker und Mehl',0 Bewertungen - Ø 2.5,star-unb,(0),normal,10 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396621505733807/Bananenbrot-ohne-Zucker-und-Mehl.html,no
recipe-3398001505979545,b'Einfaches Mandelmus aus ger\xf6steten Mandeln',1 Bewertung - Ø 3.33,star-3_5,(1),normal,10 min.,26.09.2017,http://www.chefkoch.de/rezepte/3398001505979545/Einfaches-Mandelmus-aus-geroesteten-Mandeln.html,yes
recipe-3400191506337145,b'Schnelle Vorspeise mit Avocado und Thon',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400191506337145/Schnelle-Vorspeise-mit-Avocado-und-Thon.html,yes
recipe-3400171506336346,b'Maultaschenauflauf',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400171506336346/Maultaschenauflauf.html,no
recipe-3397871505931994,b'Gef\xfclgelsalat mit Ingwer-Honig-Dressing',0 Bewertungen - Ø 2.5,star-unb,(0),normal,25 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397871505931994/Gefuelgelsalat-mit-Ingwer-Honig-Dressing.html,yes
recipe-3395421505481960,b'Joghurt-Sahne-Eis',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,26.09.2017,http://www.chefkoch.de/rezepte/3395421505481960/Joghurt-Sahne-Eis.html,yes
recipe-3399661506246798,b'Schwedische Schoko-Haferflocken Cookies',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,15 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399661506246798/Schwedische-Schoko-Haferflocken-Cookies.html,yes
recipe-3396611505730344,b'K\xe4serolle mit Leberk\xe4se',1 Bewertung - Ø 3.33,star-3_5,(1),normal,90 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396611505730344/Kaeserolle-mit-Leberkaese.html,yes
recipe-3396581505726325,b'Cajun-Rub',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396581505726325/Cajun-Rub.html,no
recipe-3396571505725927,b'Zitronen-Ingwer-Rub',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396571505725927/Zitronen-Ingwer-Rub.html,no
recipe-3396551505724569,b'Tomaten-Pfirsich-Salat',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396551505724569/Tomaten-Pfirsich-Salat.html,no
recipe-3397951505976759,b'Cookie Dough Energy Balls',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,10 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397951505976759/Cookie-Dough-Energy-Balls.html,yes
recipe-3397941505971931,b'Fischtopf',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397941505971931/Fischtopf.html,no
recipe-3400071506319010,b'Merguez-Pfanne mit Butternut-Spaghetti',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,29.09.2017,http://www.chefkoch.de/rezepte/3400071506319010/Merguez-Pfanne-mit-Butternut-Spaghetti.html,yes
recipe-3399471506184775,b'Laugenmuffins mit Obazdaf\xfcllung',0 Bewertungen - Ø 2.5,star-unb,(0),normal,25 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399471506184775/Laugenmuffins-mit-Obazdafuellung.html,yes
recipe-3399241506157239,b'Mandarinencreme-Schnitten',0 Bewertungen - Ø 2.5,star-unb,(0),normal,45 min.,28.09.2017,http://www.chefkoch.de/rezepte/3399241506157239/Mandarinencreme-Schnitten.html,no
recipe-3397011505818194,"b'Einfache, supercremige K\xfcrbissuppe mit Pfifferlingen'",1 Bewertung - Ø 3.33,star-3_5,(1),simpel,15 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397011505818194/Einfache-supercremige-Kuerbissuppe-mit-Pfifferlingen.html,yes
recipe-3396991505817967,b'Gemischtes Toastbrot mit Spiegelei',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,26.09.2017,http://www.chefkoch.de/rezepte/3396991505817967/Gemischtes-Toastbrot-mit-Spiegelei.html,no
recipe-3396971505816537,b'Arme Ritter Sandwich',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,4 min.,26.09.2017,http://www.chefkoch.de/rezepte/3396971505816537/Arme-Ritter-Sandwich.html,no
recipe-3396961505815986,b'Kirsch-Quiche',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,26.09.2017,http://www.chefkoch.de/rezepte/3396961505815986/Kirsch-Quiche.html,no
recipe-3397841505929174,b'Schinken-K\xe4se-Sauce f\xfcr Pasta',0 Bewertungen - Ø 2.5,star-unb,(0),normal,5 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397841505929174/Schinken-Kaese-Sauce-fuer-Pasta.html,yes
recipe-3396521505718197,b'Nymphadoras Zwiebelrostbraten in Rotweinsauce',1 Bewertung - Ø 3.33,star-3_5,(1),normal,30 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396521505718197/Nymphadoras-Zwiebelrostbraten-in-Rotweinsauce.html,yes
recipe-3399991506280563,b'Low Carb Beerenkuchen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,29.09.2017,http://www.chefkoch.de/rezepte/3399991506280563/Low-Carb-Beerenkuchen.html,yes
recipe-3397901505934388,b'Cheese Biscuits',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,25 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397901505934388/Cheese-Biscuits.html,yes
recipe-3398181505993126,b'Schokoladenglasur ohne Zucker',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,28.09.2017,http://www.chefkoch.de/rezepte/3398181505993126/Schokoladenglasur-ohne-Zucker.html,yes
recipe-3396951505815344,b'Gemischtes Sandwich',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,26.09.2017,http://www.chefkoch.de/rezepte/3396951505815344/Gemischtes-Sandwich.html,yes
recipe-3396921505813046,b'Einfacher Mohnkuchen mit Streuseln und Pudding',0 Bewertungen - Ø 2.5,star-unb,(0),normal,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3396921505813046/Einfacher-Mohnkuchen-mit-Streuseln-und-Pudding.html,no
recipe-3397781505918955,b'Marinierte H\xe4hnchenunterkeulen aus dem Ofen',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397781505918955/Marinierte-Haehnchenunterkeulen-aus-dem-Ofen.html,yes
recipe-3396501505684347,b'Herzhafte Bl\xe4tterteig-Stangen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,25.09.2017,http://www.chefkoch.de/rezepte/3396501505684347/Herzhafte-Blaetterteig-Stangen.html,yes
recipe-3397891505933328,b'Schottische Tattie Scones',1 Bewertung - Ø 3.33,star-3_5,(1),normal,15 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397891505933328/Schottische-Tattie-Scones.html,yes
recipe-3397701505911198,b'Dreierlei Haferkekse',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,40 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397701505911198/Dreierlei-Haferkekse.html,no
recipe-3399361506172026,b'Rumkugeln aus Kuchenreste',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,30 min.,29.09.2017,http://www.chefkoch.de/rezepte/3399361506172026/Rumkugeln-aus-Kuchenreste.html,yes
recipe-3396901505806947,b'Low-Carb Quark',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,26.09.2017,http://www.chefkoch.de/rezepte/3396901505806947/Low-Carb-Quark.html,yes
recipe-3397761505917637,b'Zwiebelsuppe mit Wei\xdfwein',0 Bewertungen - Ø 2.5,star-unb,(0),normal,15 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397761505917637/Zwiebelsuppe-mit-Weisswein.html,yes
recipe-3397711505913057,b'Rote Linsensuppe mit Haselnuss-Kr\xe4uter-Topping',0 Bewertungen - Ø 2.5,star-unb,(0),normal,25 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397711505913057/Rote-Linsensuppe-mit-Haselnuss-Kraeuter-Topping.html,no
recipe-3397651505907525,b'Mediterrane H\xe4hnchenbrust in der Folie',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,5 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397651505907525/Mediterrane-Haehnchenbrust-in-der-Folie.html,yes
recipe-3396321505664320,b'Zwetschgenkn\xf6del',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,26.09.2017,http://www.chefkoch.de/rezepte/3396321505664320/Zwetschgenknoedel.html,no
recipe-3399311506167175,b'Schichtsalat vom Salzhering',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,29.09.2017,http://www.chefkoch.de/rezepte/3399311506167175/Schichtsalat-vom-Salzhering.html,yes
recipe-3396811505755274,b'M\xf6hrensuppe mit Kasseler',1 Bewertung - Ø 3.33,star-3_5,(1),simpel,40 min.,26.09.2017,http://www.chefkoch.de/rezepte/3396811505755274/Moehrensuppe-mit-Kasseler.html,yes
recipe-3397291505839355,b'H\xe4hnchenkeulen auf Reisbett aus dem Ofen',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,20 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397291505839355/Haehnchenkeulen-auf-Reisbett-aus-dem-Ofen.html,yes
recipe-3397221505834513,b'K\xfcrbis-Hack-Lasagne',1 Bewertung - Ø 3.33,star-3_5,(1),normal,45 min.,27.09.2017,http://www.chefkoch.de/rezepte/3397221505834513/Kuerbis-Hack-Lasagne.html,no
recipe-3397571505895048,b'Schokokuchen mit Puddingeinlage und Joghurtguss',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,40 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397571505895048/Schokokuchen-mit-Puddingeinlage-und-Joghurtguss.html,yes
recipe-3397511505887291,b'Lachs-Brokkoli-Quiche',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397511505887291/Lachs-Brokkoli-Quiche.html,no
recipe-3399291506166043,b'Rum\xe4nischer Auberginensalat',1 Bewertung - Ø 3,star-3,(1),normal,30 min.,29.09.2017,http://www.chefkoch.de/rezepte/3399291506166043/Rumaenischer-Auberginensalat.html,yes
recipe-3400811506453899,b'Frische Feige auf Kaktusfeigen-Creme',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,10 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400811506453899/Frische-Feige-auf-Kaktusfeigen-Creme.html,yes
recipe-3400761506452830,"b'Kaninchenkeulen ""Provence""'",0 Bewertungen - Ø 2.5,star-unb,(0),normal,60 min.,27.09.2017,http://www.chefkoch.de/rezepte/3400761506452830/Kaninchenkeulen-Provence.html,no
recipe-3397481505853136,b'Donut-Kuchen',1 Bewertung - Ø 3.33,star-3_5,(1),normal,45 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397481505853136/Donut-Kuchen.html,yes
recipe-3400121506333131,b'Chili con Carne mit zweierlei Fleisch und Schokolade',0 Bewertungen - Ø 2.5,star-unb,(0),normal,30 min.,28.09.2017,http://www.chefkoch.de/rezepte/3400121506333131/Chili-con-Carne-mit-zweierlei-Fleisch-und-Schokolade.html,yes
recipe-3400091506324199,b'Herbstliche H\xe4hnchenschenkel mit Feigenso\xdfe',0 Bewertungen - Ø 2.5,star-unb,(0),normal,45 min.,28.09.2017,http://www.chefkoch.de/rezepte/3400091506324199/Herbstliche-Haehnchenschenkel-mit-Feigensosse.html,no
recipe-3400081506323561,b'Vollkorn-Gem\xfcse-Spie\xdfe',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,15 min.,28.09.2017,http://www.chefkoch.de/rezepte/3400081506323561/Vollkorn-Gemuese-Spiesse.html,no
recipe-3397431505848559,b'Marzipan-Nussecken',1 Bewertung - Ø 3.33,star-3_5,(1),normal,20 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397431505848559/Marzipan-Nussecken.html,yes
recipe-3397411505847495,b'Putenspie\xdfe mit Brokkoli',0 Bewertungen - Ø 2.5,star-unb,(0),simpel,25 min.,26.09.2017,http://www.chefkoch.de/rezepte/3397411505847495/Putenspiesse-mit-Brokkoli.html,no
